0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
,,"AUC as on October 15, 2021","AUC as on October 15, 2021","AUC as on October 15, 2021","AUC as on October 15, 2021","AUC as on October 15, 2021","AUC as on October 15, 2021","AUC as on October 15, 2021","AUC as on October 15, 2021","AUC as on October 15, 2021","AUC as on October 15, 2021","Net Investment October 01-15, 2021","Net Investment October 01-15, 2021","Net Investment October 01-15, 2021","Net Investment October 01-15, 2021","Net Investment October 01-15, 2021","Net Investment October 01-15, 2021","Net Investment October 01-15, 2021","Net Investment October 01-15, 2021","Net Investment October 01-15, 2021","Net Investment October 01-15, 2021","Net Investment October 16-31, 2021","Net Investment October 16-31, 2021","Net Investment October 16-31, 2021","Net Investment October 16-31, 2021","Net Investment October 16-31, 2021","Net Investment October 16-31, 2021","Net Investment October 16-31, 2021","Net Investment October 16-31, 2021","Net Investment October 16-31, 2021","Net Investment October 16-31, 2021","AUC as on October 31, 2021","AUC as on October 31, 2021","AUC as on October 31, 2021","AUC as on October 31, 2021","AUC as on October 31, 2021","AUC as on October 31, 2021","AUC as on October 31, 2021","AUC as on October 31, 2021","AUC as on October 31, 2021","AUC as on October 31, 2021","October 31, 2021"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,"October 31, 2021"
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,"October 31, 2021"
1,Automobiles & Auto Components,212805,0,0,0,212805,28259,0,0,0,28259,1683,0,0,0,1683,224,0,0,0,224,1126,0,0,0,1126,151,0,0,0,151,202455,0,0,0,202455,27071,0,0,0,27071,"October 31, 2021"
2,Total Financial Services,1612897,18788,7251,0,1638936,214185,2495,963,0,217643,536,-180,-1187,0,-831,72,-24,-158,0,-112,-2093,-332,-102,0,-2527,-280,-44,-14,0,-338,1591280,18428,7144,0,1616852,212778,2464,955,0,216197,"October 31, 2021"
2a,Banks,916029,5464,80,0,921573,121644,726,11,0,122381,1284,-10,-131,0,1143,170,-1,-17,0,152,-771,-32,0,0,-803,-103,-4,0,0,-107,907747,5429,80,0,913256,121380,726,11,0,122117,"October 31, 2021"
2b,Other Financial Services1,696868,13324,7171,0,717363,92541,1769,952,0,95262,-747,-170,-1056,0,-1973,-101,-23,-140,0,-266,-1323,-300,-102,0,-1725,-177,-40,-14,0,-231,683533,12999,7064,0,703596,91399,1738,945,0,94082,"October 31, 2021"
3,Capital Goods,146357,265,100,0,146722,19435,35,13,0,19483,1805,0,0,0,1805,240,0,0,0,240,137,0,0,0,137,18,0,0,0,18,145455,265,100,0,145820,19450,35,13,0,19498,"October 31, 2021"
4,Chemicals & Petrochemicals,88776,0,0,0,88776,11789,0,0,0,11789,96,0,0,0,96,13,0,0,0,13,-187,0,0,0,-187,-25,0,0,0,-25,81925,0,0,0,81925,10955,0,0,0,10955,"October 31, 2021"
5,Coal,7601,0,0,0,7601,1009,0,0,0,1009,-40,0,0,0,-40,-5,0,0,0,-5,275,0,0,0,275,37,0,0,0,37,7030,0,0,0,7030,940,0,0,0,940,"October 31, 2021"
6,Commercial Services & Supplies,39492,0,0,0,39492,5244,0,0,0,5244,187,0,0,0,187,25,0,0,0,25,-560,0,0,0,-560,-75,0,0,0,-75,34253,0,0,0,34253,4580,0,0,0,4580,"October 31, 2021"
7,Construction Materials,99047,1354,685,0,101086,13153,180,91,0,13424,-3364,0,0,0,-3364,-447,0,0,0,-447,-1096,0,0,0,-1096,-147,0,0,0,-147,98701,1354,685,0,100740,13198,181,92,0,13471,"October 31, 2021"
8,Consumer Durables,148968,0,0,0,148968,19782,0,0,0,19782,309,0,0,0,309,41,0,0,0,41,-625,0,0,0,-625,-84,0,0,0,-84,137047,0,0,0,137047,18325,0,0,0,18325,"October 31, 2021"
9,Diversified2,3908,0,0,0,3908,519,0,0,0,519,-170,0,0,0,-170,-23,0,0,0,-23,24,0,0,0,24,3,0,0,0,3,12906,0,0,0,12906,1726,0,0,0,1726,"October 31, 2021"
10,Diversified Consumer Services,7464,0,0,0,7464,991,0,0,0,991,24,0,0,0,24,3,0,0,0,3,-11,0,0,0,-11,-1,0,0,0,-1,6830,0,0,0,6830,913,0,0,0,913,"October 31, 2021"
11,Food & Drugs Retailing,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,"October 31, 2021"
12,"Food, Beverages & Tobacco",136772,585,170,0,137527,18163,78,23,0,18264,639,0,0,0,639,85,0,0,0,85,-1226,24,0,0,-1202,-164,3,0,0,-161,128512,608,170,0,129290,17184,81,23,0,17288,"October 31, 2021"
13,Forest Materials,2286,325,79,0,2690,304,43,11,0,358,22,-10,0,0,12,3,-1,0,0,2,-102,0,0,0,-102,-14,0,0,0,-14,1998,325,79,0,2402,267,43,11,0,321,"October 31, 2021"
14,General Industrials,41999,55,0,0,42054,5577,7,0,0,5584,-302,0,0,0,-302,-40,0,0,0,-40,-16,0,0,0,-16,-2,0,0,0,-2,39891,55,0,0,39946,5334,7,0,0,5341,"October 31, 2021"
15,Hardware Technology & Equipment,86,0,0,0,86,11,0,0,0,11,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,76,10,0,0,0,10,"October 31, 2021"
16,Healthcare Equipment & Supplies,1580,0,0,0,1580,210,0,0,0,210,7,0,0,0,7,1,0,0,0,1,6,0,0,0,6,1,0,0,0,1,1473,0,0,0,1473,197,0,0,0,197,"October 31, 2021"
17,Healthcare Services,61109,0,0,0,61109,8115,0,0,0,8115,-258,0,0,0,-258,-34,0,0,0,-34,17,0,0,0,17,2,0,0,0,2,59581,0,0,0,59581,7967,0,0,0,7967,"October 31, 2021"
18,"Hotels, Restaurants & Tourism",41101,100,100,0,41301,5458,13,13,0,5484,492,0,0,0,492,65,0,0,0,65,-325,0,0,0,-325,-43,0,0,0,-43,32577,100,100,0,32777,4356,13,13,0,4382,"October 31, 2021"
19,Household & Personal Products,182379,0,0,0,182379,24219,0,0,0,24219,253,0,0,0,253,34,0,0,0,34,-1468,0,0,0,-1468,-196,0,0,0,-196,167215,0,0,0,167215,22359,0,0,0,22359,"October 31, 2021"
20,Insurance,118451,95,0,0,118546,15730,13,0,0,15743,467,0,0,0,467,62,0,0,0,62,-200,0,0,0,-200,-27,0,0,0,-27,114796,95,0,0,114891,15350,13,0,0,15363,"October 31, 2021"
21,Media,23496,56,165,0,23717,3120,7,22,0,3149,-774,0,0,0,-774,-103,0,0,0,-103,-242,0,0,0,-242,-32,0,0,0,-32,22122,56,165,0,22343,2958,7,22,0,2987,"October 31, 2021"
22,Metals & Mining,115501,363,0,0,115864,15338,48,0,0,15386,-324,0,0,0,-324,-43,0,0,0,-43,478,0,0,0,478,64,0,0,0,64,107931,363,0,0,108294,14432,49,0,0,14481,"October 31, 2021"
23,Oil & Gas,535740,734,374,0,536848,71144,97,50,0,71291,1485,-21,0,0,1464,197,-3,0,0,194,-762,0,-77,0,-839,-102,0,-10,0,-112,504592,733,296,0,505621,67472,98,40,0,67610,"October 31, 2021"
24,Pharmaceuticals & Biotechnology,179515,0,0,0,179515,23839,0,0,0,23839,228,0,0,0,228,30,0,0,0,30,101,0,0,0,101,13,0,0,0,13,170237,0,0,0,170237,22763,0,0,0,22763,"October 31, 2021"
25,Real Estate Investment,0,100,0,21202,21302,0,13,0,2815,2828,0,0,0,-138,-138,0,0,0,-18,-18,0,0,0,-19,-19,0,0,0,-3,-3,0,100,0,21232,21332,0,13,0,2839,2852,"October 31, 2021"
26,Realty,69243,117,98,0,69458,9195,16,13,0,9224,-456,0,0,0,-456,-61,0,0,0,-61,-224,0,0,0,-224,-30,0,0,0,-30,63647,117,98,0,63862,8511,16,13,0,8540,"October 31, 2021"
27,Retailing,99946,105,0,0,100051,13272,14,0,0,13286,203,0,0,0,203,27,0,0,0,27,-898,0,0,0,-898,-120,0,0,0,-120,87975,105,0,0,88080,11764,14,0,0,11778,"October 31, 2021"
28,Software & Services,706933,0,340,0,707273,93877,0,45,0,93922,-5406,0,0,0,-5406,-718,0,0,0,-718,-5382,0,0,0,-5382,-720,0,0,0,-720,669578,0,340,0,669918,89533,0,45,0,89578,"October 31, 2021"
29,Telecom Services,118075,207,0,0,118282,15680,27,0,0,15707,1039,0,0,0,1039,138,0,0,0,138,-14,0,0,0,-14,-2,0,0,0,-2,113998,207,0,0,114205,15243,28,0,0,15271,"October 31, 2021"
30,Telecommunications Equipment,522,0,0,0,522,69,0,0,0,69,53,0,0,0,53,7,0,0,0,7,20,0,0,0,20,3,0,0,0,3,487,0,0,0,487,65,0,0,0,65,"October 31, 2021"
31,"Textiles, Apparels & Accessories",73504,0,0,0,73504,9761,0,0,0,9761,675,0,0,0,675,90,0,0,0,90,-674,0,0,0,-674,-90,0,0,0,-90,69294,0,0,0,69294,9266,0,0,0,9266,"October 31, 2021"
32,Transportation,67419,1399,2928,0,71746,8953,186,389,0,9528,-43,0,0,0,-43,-6,0,0,0,-6,-462,0,0,0,-462,-62,0,0,0,-62,62722,1399,2928,0,67049,8387,187,392,0,8966,"October 31, 2021"
32 a,Airlines,14986,699,0,0,15685,1990,93,0,0,2083,86,0,0,0,86,11,0,0,0,11,47,0,0,0,47,6,0,0,0,6,15721,699,0,0,16420,2102,93,0,0,2195,"October 31, 2021"
32 b,Logistics,3472,0,0,0,3472,461,0,0,0,461,12,0,0,0,12,2,0,0,0,2,-147,0,0,0,-147,-20,0,0,0,-20,3102,0,0,0,3102,415,0,0,0,415,"October 31, 2021"
32 c,Marine Port & Services,26551,150,0,0,26701,3526,20,0,0,3546,-7,0,0,0,-7,-1,0,0,0,-1,-276,0,0,0,-276,-37,0,0,0,-37,22718,150,0,0,22868,3038,20,0,0,3058,"October 31, 2021"
32 d,Roads & Highways,3208,550,2928,0,6686,426,73,389,0,888,-109,0,0,0,-109,-15,0,0,0,-15,-217,0,0,0,-217,-29,0,0,0,-29,2792,550,2928,0,6270,373,74,392,0,839,"October 31, 2021"
32 e,Shipping,1397,0,0,0,1397,186,0,0,0,186,41,0,0,0,41,5,0,0,0,5,10,0,0,0,10,1,0,0,0,1,1267,0,0,0,1267,169,0,0,0,169,"October 31, 2021"
32 f,Surface Transportation,98,0,0,0,98,13,0,0,0,13,1,0,0,0,1,0,0,0,0,0,6,0,0,0,6,1,0,0,0,1,131,0,0,0,131,18,0,0,0,18,"October 31, 2021"
32 g,Transport Related Services,10646,0,0,0,10646,1414,0,0,0,1414,-76,0,0,0,-76,-10,0,0,0,-10,125,0,0,0,125,17,0,0,0,17,10392,0,0,0,10392,1390,0,0,0,1390,"October 31, 2021"
32 h,Airport Services,7062,0,0,0,7062,938,0,0,0,938,10,0,0,0,10,1,0,0,0,1,-10,0,0,0,-10,-1,0,0,0,-1,6599,0,0,0,6599,882,0,0,0,882,"October 31, 2021"
33,Utilities3,173654,1614,250,5263,180781,23060,214,33,699,24006,1182,-12,-150,-2,1018,157,-2,-20,0,135,855,0,0,0,855,114,0,0,0,114,166468,1610,250,5410,173738,22259,215,33,723,23230,"October 31, 2021"
34,Sovereign,0,154529,4533,0,159062,0,20521,602,0,21123,0,-951,55,0,-896,0,-126,7,0,-119,0,1611,2465,0,4076,0,215,330,0,545,0,155041,6998,0,162039,0,20731,936,0,21667,"October 31, 2021"
35,Others4,35083,90309,102440,4132,231964,4659,11993,13604,549,30805,-26,-1059,1816,0,731,-4,-141,241,0,98,-247,-628,9,0,-866,-33,-84,1,0,-116,33634,90301,102189,4166,230290,4497,12075,13664,557,30793,"October 31, 2021"
,Grand Total,5151713,271099,119512,30597,5572921,684123,36001,15871,4063,740058,226,-2233,535,-140,-1612,30,-297,71,-19,-215,-13776,675,2295,-20,-10826,-1842,90,307,-3,-1448,4936691,271261,121541,30807,5360300,660111,36272,16252,4119,716754,"October 31, 2021"
