date,url,file
"February 28, 2019",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2028%2C%202019.htm,CDSL_Reports/CDSL_February_28_2019.csv
"February 15, 2019",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2015%2C%202019.htm,CDSL_Reports/CDSL_February_15_2019.csv
"January 31, 2019",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/January%2031%2C%202019.htm,CDSL_Reports/CDSL_January_31_2019.csv
"January 15, 2019",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/January%2015%2C%202019.htm,CDSL_Reports/CDSL_January_15_2019.csv
"December 31, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2031%2C%202018.htm,CDSL_Reports/CDSL_December_31_2018.csv
"December 15, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2015%2C%202018.htm,CDSL_Reports/CDSL_December_15_2018.csv
"November 30, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November%2030%2C%202018.htm,CDSL_Reports/CDSL_November_30_2018.csv
"November 15, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November%2015%2C%202018.htm,CDSL_Reports/CDSL_November_15_2018.csv
"October 31, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October%2031%2C%202018.htm,CDSL_Reports/CDSL_October_31_2018.csv
"October 15, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October%2015%2C%202018.htm,CDSL_Reports/CDSL_October_15_2018.csv
"September 30, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/September%2030%2C%202018.htm,CDSL_Reports/CDSL_September_30_2018.csv
"September 15, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/September%2015%2C%202018.htm,CDSL_Reports/CDSL_September_15_2018.csv
"August 31, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/August%2031%2C%202018.htm,CDSL_Reports/CDSL_August_31_2018.csv
"August 15, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/August%2015%2C%202018.htm,CDSL_Reports/CDSL_August_15_2018.csv
"July 31, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/July%2031%2C%202018.htm,CDSL_Reports/CDSL_July_31_2018.csv
"July 15, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/July%2015%2C%202018.htm,CDSL_Reports/CDSL_July_15_2018.csv
"June 30, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/June%2030%2C%202018.htm,CDSL_Reports/CDSL_June_30_2018.csv
"June 15, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/June%2015%2C%202018.htm,CDSL_Reports/CDSL_June_15_2018.csv
"May 31, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/May%2031%2C%202018.htm,CDSL_Reports/CDSL_May_31_2018.csv
"May 15, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/May%2015%2C%202018.htm,CDSL_Reports/CDSL_May_15_2018.csv
"April 30, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/April%2030%2C%202018.htm,CDSL_Reports/CDSL_April_30_2018.csv
"April 15, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/April%2015%2C%202018.htm,CDSL_Reports/CDSL_April_15_2018.csv
"March 31, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/March%2031%2C%202018.htm,CDSL_Reports/CDSL_March_31_2018.csv
"March 15, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/March%2015%2C%202018.htm,CDSL_Reports/CDSL_March_15_2018.csv
"February 28, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2028%2C%202018.htm,CDSL_Reports/CDSL_February_28_2018.csv
"February 15, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2015%2C%202018.htm,CDSL_Reports/CDSL_February_15_2018.csv
"January 15, 2018",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/January%2015%2C%202018.htm,CDSL_Reports/CDSL_January_15_2018.csv
"December 31, 2017",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2031%2C%202017.htm,CDSL_Reports/CDSL_December_31_2017.csv
"December 15, 2017",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2015%2C%202017.htm,CDSL_Reports/CDSL_December_15_2017.csv
"November 30, 2017",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November%2030%2C%202017.htm,CDSL_Reports/CDSL_November_30_2017.csv
"November 15, 2017",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November%2015%2C%202017.htm,CDSL_Reports/CDSL_November_15_2017.csv
"October 31, 2017",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October%2031%2C%202017.htm,CDSL_Reports/CDSL_October_31_2017.csv
"October 15, 2017",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October%2015%2C%202017.htm,CDSL_Reports/CDSL_October_15_2017.csv
"September 30, 2017",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/September%2030%2C%202017.htm,CDSL_Reports/CDSL_September_30_2017.csv
"March 15, 2017",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/March%2015%2C%202017.htm,CDSL_Reports/CDSL_March_15_2017.csv
"February 28, 2017",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2028%2C%202017.htm,CDSL_Reports/CDSL_February_28_2017.csv
"February 15, 2017",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2015%2C%202017.htm,CDSL_Reports/CDSL_February_15_2017.csv
"January 31, 2017",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/January%2031%2C%202017.htm,CDSL_Reports/CDSL_January_31_2017.csv
"January 15, 2017",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/January%2015%2C%202017.htm,CDSL_Reports/CDSL_January_15_2017.csv
"December 31, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2031%2C%202016.htm,CDSL_Reports/CDSL_December_31_2016.csv
"December 15, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2015%2C%202016.htm,CDSL_Reports/CDSL_December_15_2016.csv
"November 30, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November%2030%2C%202016.htm,CDSL_Reports/CDSL_November_30_2016.csv
"November 15, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November%2015%2C%202016.htm,CDSL_Reports/CDSL_November_15_2016.csv
"October 31, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October%2031%2C%202016.htm,CDSL_Reports/CDSL_October_31_2016.csv
"October 15, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October%2015%2C%202016.htm,CDSL_Reports/CDSL_October_15_2016.csv
"September 30, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/September%2030%2C%202016.htm,CDSL_Reports/CDSL_September_30_2016.csv
"September 15, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/September%2015%2C%202016.htm,CDSL_Reports/CDSL_September_15_2016.csv
"August 31, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/August%2031%2C%202016.htm,CDSL_Reports/CDSL_August_31_2016.csv
"August 15, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/August%2015%2C%202016.htm,CDSL_Reports/CDSL_August_15_2016.csv
"July 31, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/July%2031%2C%202016.htm,CDSL_Reports/CDSL_July_31_2016.csv
"July 15, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/July%2015%2C%202016.htm,CDSL_Reports/CDSL_July_15_2016.csv
"June 30, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/June%2030%2C%202016.htm,CDSL_Reports/CDSL_June_30_2016.csv
"June 15, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/June%2015%2C%202016.htm,CDSL_Reports/CDSL_June_15_2016.csv
"May 31, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/May%2031%2C%202016.htm,CDSL_Reports/CDSL_May_31_2016.csv
"May 15, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/May%2015%2C%202016.htm,CDSL_Reports/CDSL_May_15_2016.csv
"April 30, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/April%2030%2C%202016.htm,CDSL_Reports/CDSL_April_30_2016.csv
"April 15, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/April%2015%2C%202016.htm,CDSL_Reports/CDSL_April_15_2016.csv
"March 31, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/March%2031%2C%202016.htm,CDSL_Reports/CDSL_March_31_2016.csv
"March 15, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/March%2015%2C%202016.htm,CDSL_Reports/CDSL_March_15_2016.csv
"February 29, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2029%2C%202016.htm,CDSL_Reports/CDSL_February_29_2016.csv
"February 15, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2015%2C%202016.htm,CDSL_Reports/CDSL_February_15_2016.csv
"January 31, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/January%2031%2C%202016.htm,CDSL_Reports/CDSL_January_31_2016.csv
"January 15, 2016",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/January%2015%2C%202016.htm,CDSL_Reports/CDSL_January_15_2016.csv
"December 31, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2031%2C%202015.htm,CDSL_Reports/CDSL_December_31_2015.csv
"December 15, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2015%2C%202015.htm,CDSL_Reports/CDSL_December_15_2015.csv
"November 30, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November%2030%2C%202015.htm,CDSL_Reports/CDSL_November_30_2015.csv
"November 15, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November%2015%2C%202015.htm,CDSL_Reports/CDSL_November_15_2015.csv
"October 31, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October%2031%2C%202015.htm,CDSL_Reports/CDSL_October_31_2015.csv
"October 15, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October%2015%2C%202015.htm,CDSL_Reports/CDSL_October_15_2015.csv
"September 30, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/September%2030%2C%202015.htm,CDSL_Reports/CDSL_September_30_2015.csv
"September 15, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/September%2015%2C%202015.htm,CDSL_Reports/CDSL_September_15_2015.csv
"August 31, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/August%2031%2C%202015.htm,CDSL_Reports/CDSL_August_31_2015.csv
"August 15, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/August%2015%2C%202015.htm,CDSL_Reports/CDSL_August_15_2015.csv
"July 31, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/July%2031%2C%202015.htm,CDSL_Reports/CDSL_July_31_2015.csv
"July 15, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/July%2015%2C%202015.htm,CDSL_Reports/CDSL_July_15_2015.csv
"June 30, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/June%2030%2C%202015.htm,CDSL_Reports/CDSL_June_30_2015.csv
"June 15, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/June%2015%2C%202015.htm,CDSL_Reports/CDSL_June_15_2015.csv
"May 31, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/May%2031%2C%202015.htm,CDSL_Reports/CDSL_May_31_2015.csv
"May 15, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/May%2015%2C%202015.htm,CDSL_Reports/CDSL_May_15_2015.csv
"April 30, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/April%2030%2C%202015.htm,CDSL_Reports/CDSL_April_30_2015.csv
"April 15, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/April%2015%2C%202015.htm,CDSL_Reports/CDSL_April_15_2015.csv
"March 31, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/March%2031%2C%202015.htm,CDSL_Reports/CDSL_March_31_2015.csv
"March 15, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/March%2015%2C%202015.htm,CDSL_Reports/CDSL_March_15_2015.csv
"February 28, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2028%2C%202015.htm,CDSL_Reports/CDSL_February_28_2015.csv
"January 31, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/January%2031%2C%202015.htm,CDSL_Reports/CDSL_January_31_2015.csv
"January 15, 2015",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/January%2015%2C%202015.htm,CDSL_Reports/CDSL_January_15_2015.csv
"December 31, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2031%2C%202014.htm,CDSL_Reports/CDSL_December_31_2014.csv
"December 15, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2015%2C%202014.htm,CDSL_Reports/CDSL_December_15_2014.csv
"November 30, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November30%2C%202014.htm,CDSL_Reports/CDSL_November_30_2014.csv
"November 15, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November15%2C%202014.htm,CDSL_Reports/CDSL_November_15_2014.csv
"October 31, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October31%2C%202014.htm,CDSL_Reports/CDSL_October_31_2014.csv
"October 15, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October15%2C%202014.htm,CDSL_Reports/CDSL_October_15_2014.csv
"September 30, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/September30%2C%202014.htm,CDSL_Reports/CDSL_September_30_2014.csv
"September 15, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/September15%2C%202014.htm,CDSL_Reports/CDSL_September_15_2014.csv
"August 31, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/August%2031%2C%202014.htm,CDSL_Reports/CDSL_August_31_2014.csv
"August 15, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/August%2015%2C%202014.htm,CDSL_Reports/CDSL_August_15_2014.csv
"July 31, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/July%2031%2C%202014.htm,CDSL_Reports/CDSL_July_31_2014.csv
"July 15, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/July%2015%2C%202014.htm,CDSL_Reports/CDSL_July_15_2014.csv
"June 30, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/June%2030%2C%202014.htm,CDSL_Reports/CDSL_June_30_2014.csv
"June 15, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/June%2015%2C%202014.htm,CDSL_Reports/CDSL_June_15_2014.csv
"May 31, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/May%2031%2C%202014.htm,CDSL_Reports/CDSL_May_31_2014.csv
"May 15, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/May%2015%2C%202014.htm,CDSL_Reports/CDSL_May_15_2014.csv
"April 30, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/April%2030%2C%202014.htm,CDSL_Reports/CDSL_April_30_2014.csv
"April 15, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/April%2015%2C%202014.htm,CDSL_Reports/CDSL_April_15_2014.csv
"March 31, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/March%2031%2C%202014.htm,CDSL_Reports/CDSL_March_31_2014.csv
"March 15, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/March%2015%2C%202014.htm,CDSL_Reports/CDSL_March_15_2014.csv
"February 28, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2028%2C%202014.htm,CDSL_Reports/CDSL_February_28_2014.csv
"February 15, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2015%2C%202014.htm,CDSL_Reports/CDSL_February_15_2014.csv
"January 31, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/January%2031%2C%202014.htm,CDSL_Reports/CDSL_January_31_2014.csv
"January 15, 2014",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/January%2015%2C%202014.htm,CDSL_Reports/CDSL_January_15_2014.csv
"December 31, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2031%2C%202013.htm,CDSL_Reports/CDSL_December_31_2013.csv
"December 15, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2015%2C%202013.htm,CDSL_Reports/CDSL_December_15_2013.csv
"November 30, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November%2030%2C%202013.htm,CDSL_Reports/CDSL_November_30_2013.csv
"November 15, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November%2015%2C%202013.htm,CDSL_Reports/CDSL_November_15_2013.csv
"October 31, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October%2031%2C%202013.htm,CDSL_Reports/CDSL_October_31_2013.csv
"October 15, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October%2015%2C%202013.htm,CDSL_Reports/CDSL_October_15_2013.csv
"September 30, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/September%2030%2C%202013.htm,CDSL_Reports/CDSL_September_30_2013.csv
"September 15, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/September%2015%2C%202013.htm,CDSL_Reports/CDSL_September_15_2013.csv
"August 31, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/August%2031%2C%202013.htm,CDSL_Reports/CDSL_August_31_2013.csv
"August 15, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/August%2015%2C%202013.htm,CDSL_Reports/CDSL_August_15_2013.csv
"July 31, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/July%2031%2C%202013.htm,CDSL_Reports/CDSL_July_31_2013.csv
"July 15, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/July%2015%2C%202013.htm,CDSL_Reports/CDSL_July_15_2013.csv
"June 30, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/June%2030%2C%202013.htm,CDSL_Reports/CDSL_June_30_2013.csv
"June 15, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/June%2015%2C%202013.htm,CDSL_Reports/CDSL_June_15_2013.csv
"May 31, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/May%2031%2C%202013.htm,CDSL_Reports/CDSL_May_31_2013.csv
"May 15, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/May%2015%2C%202013.htm,CDSL_Reports/CDSL_May_15_2013.csv
"April 30, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/April%2030%2C%202013.htm,CDSL_Reports/CDSL_April_30_2013.csv
"April 15, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/April%2015%2C%202013.htm,CDSL_Reports/CDSL_April_15_2013.csv
"March 31, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/March%2031%2C%202013.htm,CDSL_Reports/CDSL_March_31_2013.csv
"March 15, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/March%2015%2C%202013.htm,CDSL_Reports/CDSL_March_15_2013.csv
"February 28, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2028%2C%202013.htm,CDSL_Reports/CDSL_February_28_2013.csv
"February 15, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2015%2C%202013.htm,CDSL_Reports/CDSL_February_15_2013.csv
"January 31, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/January%2031%2C%202013.htm,CDSL_Reports/CDSL_January_31_2013.csv
"January 15, 2013",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/January%2015%2C%202013.htm,CDSL_Reports/CDSL_January_15_2013.csv
"December 30, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2030%2C%202012.htm,CDSL_Reports/CDSL_December_30_2012.csv
"December 15, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/December%2015%2C%202012.htm,CDSL_Reports/CDSL_December_15_2012.csv
"November 30, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November%2030%2C%202012.htm,CDSL_Reports/CDSL_November_30_2012.csv
"November 15, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/November%2015%2C%202012.htm,CDSL_Reports/CDSL_November_15_2012.csv
"October 31, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October%2031%2C%202012.htm,CDSL_Reports/CDSL_October_31_2012.csv
"October 15, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/October%2015%2C%202012.htm,CDSL_Reports/CDSL_October_15_2012.csv
"September 30, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/September%2030%2C%202012.htm,CDSL_Reports/CDSL_September_30_2012.csv
"September 15, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/September%2015%2C%202012.htm,CDSL_Reports/CDSL_September_15_2012.csv
"August 31, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/August%2031%2C%202012.htm,CDSL_Reports/CDSL_August_31_2012.csv
"August 15, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/August%2015%2C%202012.htm,CDSL_Reports/CDSL_August_15_2012.csv
"July 31, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/July%2031%2C%202012.htm,CDSL_Reports/CDSL_July_31_2012.csv
"July 15, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/July%2015%2C%202012.htm,CDSL_Reports/CDSL_July_15_2012.csv
"June 30, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/June%2030%2C%202012.htm,CDSL_Reports/CDSL_June_30_2012.csv
"June 15, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/June%2015%2C%202012.htm,CDSL_Reports/CDSL_June_15_2012.csv
"May 31, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/May%2031%2C%202012.htm,CDSL_Reports/CDSL_May_31_2012.csv
"May 15, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/May%2015%2C%202012.htm,CDSL_Reports/CDSL_May_15_2012.csv
"April 30, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/April%2030%2C%202012.htm,CDSL_Reports/CDSL_April_30_2012.csv
"April 15, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/April%2015%2C%202012.htm,CDSL_Reports/CDSL_April_15_2012.csv
"March 30, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/March%2030%2C%202012.htm,CDSL_Reports/CDSL_March_30_2012.csv
"March 15, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/March%2015%2C%202012.htm,CDSL_Reports/CDSL_March_15_2012.csv
"February 29, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2029%2C%202012.htm,CDSL_Reports/CDSL_February_29_2012.csv
"February 15, 2012",https://www.cdslindia.com/publications/FII/FortnightlySecWisePages/February%2015%2C%202012.htm,CDSL_Reports/CDSL_February_15_2012.csv
"January 31, 2012",https://www.cdslindia.com/Publications/FII/FortnightlySecWisePages/January%2031%2C%202012.htm,CDSL_Reports/CDSL_January_31_2012.csv
